montant,heure,pays,appareil,type_transaction,nombre_transactions_24h,ecart_moyenne,transaction_etrangere,nouvel_appareil,transactions_rapides,categorie_commercant,score_risque_localisation,score_risque_ip,fraude
741.01,3,Germany,ATM,purchase,2,0.8,1,1,1,luxury,35,4,1
3212.11,21,France,web,payment,3,1.07,0,1,0,food,65,72,0
16286.2,3,South Africa,web,purchase,4,-0.57,1,0,0,luxury,66,94,1
9958.27,0,France,mobile,transfer,0,0.58,0,1,0,electronics,33,63,0
4561.28,0,USA,web,withdrawal,6,1.36,1,0,1,food,9,4,0
2932.9,0,Nigeria,web,transfer,3,-0.61,0,0,0,travel,4,51,0
6226.95,1,Russia,ATM,withdrawal,1,-0.15,1,1,1,food,27,10,1
4313.02,11,Nigeria,web,purchase,4,-1.04,0,1,0,luxury,5,63,0
12365.01,14,France,ATM,purchase,1,0.7,0,0,1,groceries,1,22,0
2607.85,6,Madagascar,mobile,purchase,3,-1.94,0,1,0,gaming,99,28,0
8112.02,2,Nigeria,ATM,transfer,3,-1.2,0,0,0,groceries,15,87,0
2152.26,6,USA,mobile,payment,2,-1.07,0,1,1,food,67,82,0
19801.17,12,France,web,purchase,0,0.5,1,1,0,gaming,21,20,1
2535.52,6,Russia,mobile,withdrawal,3,-0.05,0,1,1,groceries,81,31,0
590.56,16,Russia,ATM,purchase,0,-0.66,0,0,0,groceries,24,15,0
3221.83,15,USA,mobile,payment,3,0.81,0,1,1,electronics,67,37,0
6403.51,14,Madagascar,web,withdrawal,3,1.31,1,1,0,groceries,65,8,0
15194.39,2,Germany,web,transfer,3,-0.31,0,0,1,gaming,55,2,0
1100.86,3,Germany,web,purchase,4,-0.04,0,0,1,food,62,4,0
520.91,15,Madagascar,ATM,purchase,1,0.91,0,0,1,gaming,63,45,0
4898.64,16,Nigeria,ATM,transfer,1,2.11,1,0,0,luxury,24,44,0
4749.38,23,Nigeria,mobile,withdrawal,5,-1.12,1,0,1,food,28,86,0
727.0,20,Nigeria,mobile,payment,4,0.79,1,1,0,travel,60,40,0
2143.94,7,USA,ATM,withdrawal,5,-0.32,1,0,1,travel,7,49,0
2242.28,15,Madagascar,web,payment,3,0.86,0,0,1,gaming,38,66,0
6789.41,21,Nigeria,web,payment,3,0.58,1,0,0,food,10,17,0
1971.0,5,Nigeria,ATM,purchase,4,-0.24,0,0,0,luxury,4,59,0
1928.48,8,Madagascar,web,transfer,2,-0.22,0,1,0,luxury,60,5,0
3343.01,3,South Africa,mobile,withdrawal,5,-0.14,1,1,1,electronics,71,26,1
751.36,8,USA,mobile,purchase,1,0.5,1,0,1,food,3,45,0
19945.96,11,Madagascar,mobile,purchase,8,-0.67,1,0,0,groceries,13,49,0
7586.06,14,Madagascar,ATM,purchase,4,-0.58,0,1,1,gaming,14,19,0
1477.64,5,South Africa,web,withdrawal,3,0.11,0,1,0,food,69,56,0
974.93,13,France,web,transfer,3,1.43,0,1,1,luxury,14,17,0
1053.47,14,Germany,mobile,withdrawal,4,-0.45,1,1,1,travel,24,96,1
5360.12,11,South Africa,mobile,withdrawal,3,-0.31,0,1,0,gaming,43,8,0
1085.31,13,Germany,mobile,withdrawal,2,0.03,1,0,1,food,96,41,0
2323.13,1,South Africa,ATM,transfer,2,-0.01,0,1,1,electronics,69,66,0
549.59,17,Nigeria,mobile,purchase,3,0.11,0,0,1,gaming,0,70,0
5121.83,11,Madagascar,mobile,transfer,3,0.34,0,1,1,groceries,14,65,0
5317.45,16,South Africa,ATM,payment,2,0.2,0,1,0,electronics,47,68,0
2478.56,11,Nigeria,mobile,payment,1,-0.59,0,0,0,travel,23,17,0
3617.57,10,Madagascar,ATM,withdrawal,2,1.63,1,0,1,food,94,46,0
6606.05,5,South Africa,mobile,purchase,3,0.04,0,0,0,food,15,42,0
3521.62,3,Madagascar,mobile,transfer,3,-0.47,1,0,1,travel,73,63,0
6508.43,10,Germany,mobile,payment,1,-1.32,1,1,0,gaming,56,94,1
927.06,4,Russia,ATM,purchase,2,1.59,0,1,0,electronics,42,42,0
4353.32,21,USA,ATM,purchase,4,-0.63,0,0,0,electronics,47,32,0
3617.19,16,Madagascar,ATM,purchase,3,1.82,1,1,1,luxury,32,59,0
9916.79,11,Germany,ATM,payment,2,-0.65,0,0,1,groceries,64,50,0
3072.89,15,Madagascar,ATM,transfer,1,0.05,1,0,1,groceries,27,35,0
2704.41,7,Madagascar,web,withdrawal,6,0.05,1,0,1,groceries,79,72,0
1707.64,10,USA,web,payment,3,-0.24,0,0,1,luxury,86,85,0
13243.06,6,South Africa,ATM,withdrawal,0,0.34,0,1,0,gaming,19,44,0
282.54,2,USA,web,payment,5,0.59,1,0,1,luxury,58,60,0
4969.98,12,France,web,payment,4,0.79,0,1,1,travel,29,18,0
2920.81,4,South Africa,web,transfer,3,0.42,0,0,0,groceries,58,94,0
2480.93,8,USA,web,transfer,2,-1.6,0,1,1,travel,92,81,0
2144.53,2,Nigeria,ATM,payment,4,1.05,0,0,1,groceries,92,38,0
2819.02,23,Nigeria,ATM,purchase,3,-0.72,1,1,0,electronics,79,83,1
4810.45,3,Nigeria,mobile,withdrawal,2,1.8,1,1,1,electronics,77,36,1
1346.09,8,Madagascar,mobile,transfer,3,-0.99,1,0,0,electronics,32,35,0
3411.91,14,Germany,web,transfer,3,-1.6,0,1,1,food,4,42,0
4233.4,21,Russia,mobile,payment,6,0.59,0,0,0,gaming,93,40,0
1148.54,8,South Africa,ATM,payment,3,-0.83,1,1,1,electronics,23,14,0
4933.83,19,USA,mobile,transfer,1,-0.1,1,1,0,luxury,51,58,0
4268.09,0,USA,mobile,purchase,5,0.27,1,0,1,food,48,95,1
1340.82,4,Madagascar,web,purchase,1,0.97,0,0,1,luxury,36,81,0
908.61,6,France,web,withdrawal,2,0.22,1,1,0,gaming,12,17,0
1323.3,5,Russia,web,transfer,1,-0.31,0,1,1,groceries,33,21,0
3413.1,7,Nigeria,ATM,payment,2,0.79,1,1,0,food,13,75,0
2762.99,11,Madagascar,mobile,withdrawal,5,1.56,1,1,0,electronics,31,61,0
12015.15,2,South Africa,ATM,payment,6,0.09,1,0,0,gaming,17,96,1
2064.97,23,South Africa,mobile,purchase,0,-0.98,1,0,1,luxury,88,42,0
1225.25,18,Madagascar,mobile,payment,0,0.52,1,1,0,food,97,48,0
5750.38,2,France,ATM,purchase,3,-0.73,1,1,0,travel,65,34,1
1118.76,7,Nigeria,web,withdrawal,0,0.13,1,1,1,groceries,44,14,0
1351.76,14,Madagascar,ATM,withdrawal,4,0.03,0,1,1,food,74,35,0
1369.57,13,South Africa,web,payment,4,-0.87,1,0,1,luxury,21,92,0
148.81,7,Germany,web,transfer,4,0.35,1,1,1,food,48,73,0
5254.64,11,Russia,web,withdrawal,3,0.01,1,1,1,travel,42,64,0
7631.05,7,South Africa,mobile,payment,4,-0.82,0,0,0,groceries,35,20,0
7455.35,6,South Africa,web,transfer,5,1.08,1,0,1,travel,69,38,0
19642.06,23,South Africa,mobile,transfer,5,-1.25,0,0,1,travel,11,89,0
13453.98,5,USA,mobile,payment,1,-0.77,1,0,1,luxury,20,23,0
2134.6,1,Madagascar,mobile,withdrawal,1,0.86,1,1,0,luxury,51,32,1
9038.43,14,Madagascar,web,purchase,4,0.44,0,1,0,electronics,12,67,0
2703.65,15,Nigeria,web,payment,0,0.74,0,1,0,food,36,52,0
1946.97,22,Madagascar,mobile,withdrawal,3,0.47,0,0,1,electronics,38,21,0
1400.27,6,Germany,web,payment,6,0.29,0,1,1,groceries,40,71,0
2281.02,0,France,web,transfer,1,-0.94,0,1,0,groceries,71,7,0
4142.16,22,Germany,mobile,purchase,1,-0.05,0,1,0,electronics,65,96,0
14488.9,13,USA,mobile,transfer,3,1.32,1,0,1,groceries,42,78,0
6177.35,12,France,mobile,purchase,1,-0.69,0,0,1,gaming,68,90,0
1378.42,16,France,mobile,purchase,5,1.38,0,0,1,luxury,63,84,0
1049.29,15,USA,web,withdrawal,3,1.48,1,1,0,groceries,58,10,0
5263.46,11,Germany,ATM,payment,2,0.1,1,1,1,luxury,7,84,1
7349.4,22,Germany,web,transfer,3,-1.85,1,1,1,gaming,5,17,0
10172.83,21,USA,mobile,payment,5,0.13,1,1,0,electronics,14,34,0
2278.45,5,France,web,payment,3,-0.87,1,0,0,electronics,43,85,1
4767.14,1,USA,web,purchase,1,-0.8,1,0,1,electronics,96,50,0
7015.14,6,Russia,ATM,purchase,5,0.54,1,1,1,food,65,69,0
771.97,7,Nigeria,ATM,withdrawal,1,-2.07,0,0,0,groceries,86,84,0
3935.41,7,Nigeria,ATM,purchase,3,-0.96,0,0,0,travel,97,6,0
7363.92,18,Russia,mobile,payment,1,1.68,1,0,0,luxury,66,62,0
4966.11,21,South Africa,ATM,withdrawal,2,0.04,0,1,1,gaming,16,11,0
2749.99,21,USA,web,payment,2,1.78,1,0,0,luxury,57,55,0
40535.98,4,Russia,mobile,withdrawal,2,-0.41,0,0,0,electronics,33,38,0
20548.0,8,South Africa,mobile,payment,3,0.45,1,0,1,travel,47,38,0
3009.1,14,South Africa,mobile,withdrawal,8,-0.35,1,0,1,gaming,27,83,0
2465.8,11,Germany,ATM,purchase,2,0.26,1,1,0,electronics,84,68,0
6004.59,2,Nigeria,mobile,transfer,3,1.98,1,0,0,gaming,3,20,0
2814.31,10,Nigeria,mobile,withdrawal,4,-0.37,0,1,0,electronics,29,19,0
10631.14,23,Madagascar,web,payment,1,0.59,1,0,1,luxury,62,13,0
839.45,8,France,ATM,purchase,2,0.76,1,1,0,travel,38,79,0
2343.26,20,South Africa,ATM,withdrawal,4,0.51,1,0,1,gaming,29,55,0
5915.0,5,Madagascar,mobile,payment,2,0.56,1,0,0,food,41,19,0
8133.51,19,South Africa,web,payment,3,-1.02,1,1,1,food,75,41,0
677.96,5,USA,web,payment,1,0.02,1,1,1,groceries,14,31,1
1148.18,11,Nigeria,mobile,purchase,3,-1.09,0,1,1,food,55,84,0
557.66,15,USA,ATM,purchase,4,-1.98,1,0,0,travel,99,85,0
1244.91,18,Germany,mobile,purchase,2,0.52,0,1,0,gaming,95,90,0
831.13,21,Nigeria,mobile,withdrawal,1,-0.66,1,0,0,groceries,61,21,0
5110.9,10,Nigeria,ATM,payment,3,0.32,1,1,1,electronics,69,18,0
3748.1,22,Germany,mobile,withdrawal,3,1.17,0,1,1,groceries,27,71,0
2555.93,0,Nigeria,ATM,transfer,2,0.17,1,0,0,luxury,43,27,0
3059.77,6,Germany,mobile,payment,4,-0.37,1,1,1,food,39,67,0
9840.28,11,Madagascar,web,withdrawal,5,0.58,0,1,1,electronics,62,78,0
1051.25,18,South Africa,mobile,payment,3,0.25,1,1,0,gaming,75,85,1
432.59,14,France,web,payment,4,-1.36,0,0,1,gaming,55,65,0
6066.35,20,Nigeria,ATM,withdrawal,3,1.18,1,0,1,luxury,14,53,0
2016.33,20,France,mobile,withdrawal,2,0.65,1,1,0,electronics,88,18,0
1076.6,21,South Africa,ATM,payment,3,-0.04,1,1,1,luxury,27,64,0
5187.52,17,Russia,ATM,withdrawal,4,0.02,0,1,0,travel,66,48,0
416.69,13,Germany,mobile,payment,2,2.12,1,1,0,travel,22,13,0
1264.47,6,France,ATM,payment,3,1.95,1,0,0,luxury,31,11,0
273.51,19,Germany,ATM,transfer,3,0.01,1,0,0,gaming,72,13,0
3862.6,20,Germany,web,transfer,3,-0.79,1,1,0,travel,87,77,0
14381.39,4,Germany,web,payment,5,0.96,1,1,1,gaming,21,14,1
1680.46,9,USA,mobile,withdrawal,3,0.36,1,0,1,groceries,31,44,0
1350.8,5,Germany,ATM,purchase,7,1.77,0,1,0,gaming,39,84,1
17757.33,3,South Africa,mobile,withdrawal,1,-0.72,1,1,1,electronics,64,76,1
5582.74,5,Madagascar,web,transfer,6,-0.29,0,0,0,luxury,90,17,0
32223.11,3,South Africa,web,withdrawal,2,-1.8,1,0,1,luxury,7,68,1
3501.0,20,Russia,mobile,withdrawal,2,-1.29,1,0,1,food,71,5,0
3739.24,19,USA,mobile,payment,2,-0.03,0,0,1,luxury,29,72,0
12642.63,8,Madagascar,ATM,transfer,2,-0.54,1,1,1,gaming,49,22,0
2569.26,14,France,web,purchase,1,-0.09,0,1,1,groceries,10,45,0
3816.91,16,Germany,ATM,purchase,4,-1.17,1,1,0,electronics,97,5,0
264.73,4,Russia,web,payment,1,0.85,0,1,0,electronics,33,52,0
16944.59,4,Madagascar,web,withdrawal,6,-1.37,0,0,1,groceries,2,68,0
4406.67,0,Germany,mobile,payment,4,0.46,0,0,1,gaming,98,88,0
2677.46,19,South Africa,ATM,withdrawal,5,0.01,1,0,1,food,75,34,0
7386.03,17,Germany,mobile,purchase,2,-0.06,1,1,0,luxury,22,63,0
914.65,17,Germany,web,transfer,2,-1.71,0,0,0,luxury,16,71,0
1717.49,1,South Africa,mobile,payment,4,-0.3,1,1,1,luxury,93,21,1
5184.02,11,USA,mobile,transfer,0,0.17,0,0,0,groceries,80,63,0
3115.13,9,Nigeria,ATM,transfer,3,2.46,1,1,0,groceries,42,69,0
4659.35,16,South Africa,mobile,purchase,7,-0.44,0,0,0,travel,65,69,0
3824.96,8,France,ATM,withdrawal,3,0.75,0,1,1,gaming,87,7,0
5600.12,21,USA,mobile,payment,3,0.28,0,0,1,luxury,14,38,0
795.68,22,USA,mobile,withdrawal,4,0.24,0,1,0,travel,6,61,0
10701.56,21,USA,mobile,purchase,1,1.19,1,1,1,groceries,17,59,0
1837.41,19,Madagascar,ATM,transfer,4,0.86,1,1,0,luxury,97,7,0
3158.12,9,France,web,withdrawal,4,0.1,1,1,1,luxury,7,44,0
1634.72,17,South Africa,web,payment,3,0.69,0,1,0,groceries,77,45,0
2236.34,4,Nigeria,ATM,transfer,2,0.3,0,0,0,gaming,5,75,0
3748.44,18,France,web,withdrawal,3,2.06,1,0,0,electronics,7,19,0
6217.78,14,Russia,ATM,payment,4,-0.66,1,0,1,groceries,12,39,0
7341.01,16,USA,web,purchase,5,-0.37,0,0,0,gaming,43,41,0
4594.02,1,Nigeria,web,withdrawal,3,0.88,1,0,1,electronics,32,34,0
1642.88,11,Russia,mobile,withdrawal,1,0.92,0,1,0,electronics,86,91,0
4313.25,7,Nigeria,ATM,payment,8,0.56,0,1,0,food,47,91,0
3790.64,6,South Africa,web,withdrawal,2,0.67,1,1,0,gaming,3,17,0
3162.33,22,Madagascar,mobile,payment,4,-0.74,0,0,0,travel,90,49,0
5085.88,12,Russia,ATM,payment,4,0.09,0,0,1,food,98,53,0
832.34,9,Madagascar,web,payment,6,-1.86,0,1,0,groceries,74,47,0
392.71,12,Germany,mobile,transfer,2,0.73,0,1,1,groceries,17,51,0
9798.64,17,USA,mobile,payment,3,-0.26,1,0,1,electronics,55,50,0
2613.97,17,Madagascar,mobile,withdrawal,1,-0.8,0,0,1,travel,82,85,0
4518.47,15,South Africa,mobile,transfer,5,-0.26,0,1,1,luxury,18,48,0
1251.92,13,Russia,web,payment,0,-1.21,1,0,1,gaming,93,11,0
10532.53,5,Germany,web,purchase,2,-1.67,1,1,1,groceries,99,42,1
4230.52,10,Germany,mobile,withdrawal,5,-1.06,0,1,0,electronics,56,71,0
2491.11,17,Russia,ATM,transfer,4,-0.78,0,0,1,travel,51,51,0
3967.1,23,Madagascar,web,payment,5,-0.98,0,1,1,luxury,96,64,0
522.33,8,Madagascar,web,purchase,6,-0.17,1,0,0,food,38,36,0
4329.16,5,Russia,web,transfer,4,-0.35,1,0,1,travel,51,71,0
13184.9,5,Russia,web,transfer,2,1.24,1,1,1,groceries,48,2,1
4085.83,4,France,mobile,purchase,2,-0.68,0,0,0,groceries,52,8,0
3590.85,9,France,web,transfer,3,-1.29,0,1,0,luxury,76,31,0
2171.06,22,Madagascar,ATM,transfer,2,2.8,0,0,0,food,66,71,0
8802.24,5,Germany,web,purchase,3,0.64,1,0,1,food,17,43,0
10208.84,12,Germany,mobile,transfer,5,-0.81,1,1,1,luxury,23,32,0
1935.37,8,Nigeria,mobile,withdrawal,4,1.11,1,0,1,food,32,29,0
4266.92,5,South Africa,web,transfer,4,0.09,1,0,0,groceries,25,13,0
3760.15,15,Russia,mobile,transfer,7,0.69,1,0,1,luxury,12,89,0
4454.95,16,USA,mobile,payment,5,-1.93,1,0,1,electronics,23,14,0
1376.47,3,Germany,ATM,withdrawal,5,-0.48,0,0,1,luxury,47,29,0
9346.68,22,France,ATM,payment,2,0.25,0,1,1,gaming,27,46,0
5245.99,11,Madagascar,web,purchase,3,0.65,0,0,1,travel,21,14,0
9920.96,18,USA,mobile,purchase,4,-0.01,0,1,1,gaming,88,51,0
977.17,5,Russia,ATM,payment,1,0.41,0,1,1,food,72,11,0
1036.3,3,South Africa,mobile,payment,1,-0.79,0,1,1,food,24,77,0
23374.36,20,Nigeria,ATM,withdrawal,4,0.22,0,1,0,luxury,30,88,1
9387.45,14,USA,ATM,withdrawal,3,-1.22,1,0,0,luxury,8,57,0
1319.37,7,Russia,web,purchase,2,0.77,1,0,1,groceries,30,2,0
7102.15,21,France,ATM,withdrawal,1,-0.42,1,1,0,gaming,81,29,0
1870.92,17,Germany,ATM,payment,5,0.2,1,1,1,travel,95,90,1
545.28,13,Madagascar,mobile,transfer,2,-2.22,1,0,1,travel,76,23,0
364.95,14,Madagascar,ATM,transfer,1,-2.93,0,0,1,food,63,33,0
2916.13,14,Madagascar,ATM,payment,3,0.33,0,1,0,travel,98,66,0
14197.22,2,USA,mobile,withdrawal,0,1.07,0,0,0,groceries,33,74,0
13648.54,16,Russia,web,withdrawal,4,-0.13,1,0,0,luxury,10,40,0
10510.66,8,USA,mobile,withdrawal,2,0.42,1,1,0,food,23,35,0
6836.36,11,South Africa,web,transfer,0,1.24,0,1,1,gaming,97,14,0
4094.36,10,Nigeria,ATM,purchase,4,0.49,1,1,0,electronics,86,15,0
9432.95,11,South Africa,web,payment,2,0.15,1,0,1,travel,88,79,0
399.06,5,Nigeria,web,withdrawal,6,-1.13,1,1,0,travel,22,28,1
8020.76,14,South Africa,mobile,purchase,2,0.57,1,1,1,food,53,61,0
971.65,18,Russia,mobile,payment,3,-2.16,0,0,0,groceries,56,72,0
1196.64,15,USA,web,payment,4,-1.43,0,0,0,gaming,92,92,0
5978.06,4,South Africa,web,transfer,2,0.06,0,0,0,electronics,20,12,0
7545.68,4,Madagascar,web,withdrawal,3,-0.2,0,1,0,luxury,24,35,0
1620.18,20,South Africa,web,purchase,3,0.83,0,1,0,groceries,62,0,0
5688.45,8,Russia,ATM,transfer,2,-0.02,1,0,0,groceries,30,12,0
5234.0,1,Germany,web,payment,1,0.07,0,0,1,groceries,22,64,0
2184.96,15,Germany,web,withdrawal,6,1.95,1,0,0,luxury,7,10,0
3476.74,21,Germany,web,transfer,1,-0.55,0,0,0,luxury,93,64,0
23882.09,23,Nigeria,ATM,withdrawal,3,-0.32,1,1,1,food,34,29,1
2249.43,9,USA,mobile,withdrawal,5,1.67,1,1,1,groceries,13,85,1
2328.33,9,Madagascar,mobile,payment,4,0.81,0,1,0,groceries,98,31,0
3463.4,15,South Africa,ATM,purchase,2,-1.0,0,1,0,travel,8,55,0
2482.56,19,France,web,payment,4,-0.55,1,1,0,food,17,8,0
6571.53,12,South Africa,web,withdrawal,4,-0.69,0,1,0,travel,41,8,0
12955.09,13,Russia,ATM,purchase,2,1.09,0,0,1,travel,12,33,0
2329.32,16,Russia,mobile,payment,4,-1.1,1,0,0,electronics,74,10,0
1265.49,20,France,web,payment,3,-0.09,0,1,1,gaming,22,25,0
21480.65,20,Madagascar,ATM,transfer,2,0.88,1,1,0,luxury,42,35,1
3360.38,19,South Africa,ATM,payment,1,1.39,1,0,1,luxury,91,30,0
542.11,17,South Africa,ATM,withdrawal,3,-1.14,0,1,0,gaming,56,49,0
19192.49,22,France,web,purchase,4,-1.26,0,0,0,gaming,26,74,0
9192.91,15,Madagascar,ATM,purchase,1,1.66,0,0,1,groceries,37,71,0
14784.62,22,Madagascar,mobile,payment,0,0.49,0,0,1,gaming,69,50,0
12509.55,10,France,web,payment,2,-0.16,1,0,1,travel,11,26,0
41981.66,2,Nigeria,ATM,purchase,1,0.8,1,0,0,luxury,74,96,1
1056.87,14,USA,web,withdrawal,4,0.47,0,0,1,food,68,55,0
1345.27,21,Nigeria,web,purchase,5,0.41,1,1,0,groceries,72,38,0
1822.08,17,Nigeria,ATM,withdrawal,5,1.18,0,1,1,luxury,8,75,0
1770.74,12,Germany,mobile,withdrawal,4,0.79,0,0,1,luxury,10,98,0
3370.95,16,South Africa,mobile,transfer,5,0.52,0,0,0,luxury,48,88,0
1826.4,11,Russia,mobile,transfer,3,0.14,0,0,1,travel,67,83,0
907.28,0,Germany,ATM,purchase,4,1.3,1,1,0,food,96,87,1
1243.35,4,South Africa,ATM,purchase,3,0.91,1,0,0,food,67,89,1
2222.19,18,Nigeria,web,purchase,7,0.57,0,0,1,groceries,43,2,0
9360.93,8,Nigeria,mobile,withdrawal,1,-0.82,0,1,0,gaming,6,45,0
1676.88,7,Madagascar,web,withdrawal,1,-0.38,1,0,1,food,56,49,0
6700.7,19,Nigeria,web,purchase,4,-0.48,0,1,0,groceries,47,1,0
795.3,23,Nigeria,mobile,purchase,4,0.39,0,1,1,travel,24,52,0
121.64,20,South Africa,web,purchase,3,0.15,1,1,1,travel,34,61,0
2609.27,12,South Africa,mobile,purchase,3,0.95,1,1,1,luxury,32,63,0
1619.69,9,USA,web,transfer,1,0.75,0,0,1,luxury,7,87,0
1234.3,23,USA,ATM,purchase,0,-1.41,1,0,0,groceries,57,71,0
1097.89,11,South Africa,ATM,payment,0,-0.52,0,1,0,luxury,42,4,0
1469.22,17,South Africa,mobile,payment,4,0.08,1,0,1,gaming,69,94,0
1110.59,7,Russia,ATM,payment,4,1.38,0,0,0,luxury,47,70,0
1215.93,22,France,web,transfer,2,0.6,0,1,0,luxury,30,73,0
765.98,5,Germany,web,payment,2,-0.74,1,0,0,groceries,58,0,0
354.46,7,France,ATM,withdrawal,5,1.3,1,1,1,food,21,57,0
327.21,22,Madagascar,ATM,transfer,1,0.25,1,0,1,groceries,97,78,0
34929.57,20,Germany,web,purchase,7,-1.83,0,1,1,luxury,95,84,1
2798.26,20,Madagascar,web,purchase,2,1.31,1,0,1,groceries,61,80,0
13691.66,10,France,web,withdrawal,3,-0.32,1,1,1,electronics,60,64,0
2495.91,12,Madagascar,web,purchase,2,0.24,1,1,0,groceries,21,13,0
2580.46,6,USA,mobile,withdrawal,4,0.89,1,0,1,luxury,92,80,0
4050.8,15,Madagascar,mobile,payment,5,0.65,1,0,0,luxury,49,70,0
5653.73,12,Russia,mobile,transfer,0,1.5,0,1,0,travel,5,29,0
856.91,23,Madagascar,mobile,withdrawal,2,0.19,0,1,1,travel,24,0,0
2039.02,19,Madagascar,mobile,withdrawal,6,0.15,0,1,0,gaming,31,64,0
4043.16,2,Germany,web,purchase,3,0.18,0,1,0,groceries,40,61,0
431.16,17,USA,mobile,payment,1,1.25,0,0,0,electronics,89,0,0
10908.94,21,USA,web,transfer,4,-0.8,1,1,0,luxury,32,19,0
8627.91,22,Russia,web,transfer,2,0.48,0,0,1,electronics,76,9,0
364.39,17,South Africa,mobile,transfer,2,-2.23,0,1,1,luxury,89,34,0
1237.69,17,Germany,mobile,withdrawal,2,0.42,0,0,1,groceries,56,46,0
3310.48,18,Germany,ATM,payment,4,0.42,0,1,0,travel,20,40,0
6917.73,3,USA,ATM,payment,2,1.46,1,0,1,electronics,31,58,0
13713.38,4,Germany,web,payment,4,-0.33,0,1,1,luxury,31,28,0
1576.02,3,Madagascar,web,purchase,0,-0.22,0,0,0,travel,15,95,0
30889.47,19,South Africa,mobile,withdrawal,3,-2.87,1,0,0,food,39,43,0
2839.1,13,Germany,ATM,payment,7,0.91,0,1,1,gaming,33,66,0
2382.42,18,South Africa,web,transfer,5,-1.16,0,0,1,electronics,54,12,0
5227.69,6,Nigeria,web,withdrawal,1,-0.28,0,1,1,electronics,71,39,0
4067.53,6,Madagascar,ATM,withdrawal,2,-0.08,1,1,1,groceries,90,88,1
3846.37,19,Nigeria,web,withdrawal,4,-1.98,1,0,1,food,72,32,0
21942.07,12,France,ATM,purchase,3,0.56,0,0,1,food,72,47,0
3817.57,0,Russia,ATM,purchase,3,0.53,0,0,0,luxury,43,40,0
1114.01,1,USA,mobile,transfer,4,2.47,1,0,0,luxury,79,79,0
1287.23,3,France,web,transfer,5,2.16,1,0,0,travel,92,98,1
12998.96,3,Madagascar,mobile,transfer,2,-0.0,1,1,0,luxury,33,81,1
5906.62,23,France,mobile,payment,3,-0.02,0,0,0,gaming,88,14,0
628.7,1,South Africa,mobile,withdrawal,6,0.32,1,1,1,travel,78,14,1
598.53,0,Germany,ATM,transfer,4,0.55,0,1,1,gaming,48,72,0
3056.59,21,South Africa,web,transfer,1,-0.9,0,0,1,groceries,91,60,0
5521.96,10,Russia,ATM,transfer,0,-0.15,0,1,0,gaming,23,39,0
1513.16,0,Russia,web,payment,2,1.59,1,0,1,electronics,86,36,0
555.48,5,Germany,ATM,transfer,5,0.97,0,0,1,food,34,45,0
967.61,15,USA,mobile,withdrawal,1,1.12,0,1,1,groceries,81,63,0
15455.98,14,USA,web,payment,2,0.72,0,0,0,food,6,59,0
4899.9,8,France,ATM,withdrawal,4,-0.28,0,0,1,groceries,4,50,0
8103.75,20,USA,mobile,withdrawal,1,0.97,1,0,1,groceries,59,40,0
9556.66,13,Nigeria,mobile,purchase,5,-1.36,1,0,1,luxury,11,46,0
1593.99,0,USA,web,withdrawal,3,0.53,0,0,1,electronics,54,95,0
2052.81,20,Madagascar,mobile,purchase,1,-0.06,1,0,1,gaming,44,43,0
2519.95,9,Nigeria,mobile,payment,3,0.08,0,0,0,electronics,30,2,0
4521.89,20,Germany,web,payment,5,0.6,1,1,1,electronics,81,86,1
8861.8,1,USA,mobile,withdrawal,4,1.12,1,1,0,groceries,67,8,1
19339.05,18,South Africa,ATM,payment,4,0.76,0,1,0,electronics,68,76,0
6729.81,19,France,ATM,purchase,2,-0.81,1,0,0,luxury,43,29,0
6779.01,2,USA,mobile,purchase,3,-2.8,0,0,1,luxury,19,23,0
20468.26,2,South Africa,ATM,withdrawal,1,-1.35,1,0,0,groceries,45,54,1
2428.29,18,South Africa,ATM,payment,3,3.03,0,0,1,food,30,17,0
9788.89,14,France,web,transfer,2,-0.37,0,0,1,travel,87,31,0
5314.97,17,Russia,mobile,payment,2,0.44,1,1,1,electronics,78,54,0
5513.48,21,Germany,mobile,purchase,1,-1.38,0,1,0,luxury,30,22,0
2405.4,16,Madagascar,web,transfer,3,-1.79,0,1,1,food,40,59,0
739.35,10,Germany,mobile,payment,4,-0.12,1,0,0,electronics,13,11,0
4208.39,1,USA,mobile,transfer,5,0.64,1,0,0,luxury,18,7,0
4226.31,9,Nigeria,web,withdrawal,1,0.18,1,0,1,travel,81,11,0
1676.66,14,France,web,transfer,3,0.4,0,0,0,groceries,41,54,0
2706.1,21,Nigeria,web,transfer,1,-0.2,1,0,1,groceries,34,78,0
1234.11,16,USA,web,purchase,2,0.33,1,0,0,luxury,63,69,0
1244.62,14,France,web,payment,3,-2.48,1,0,0,travel,79,33,0
1842.79,13,Russia,ATM,withdrawal,6,-0.64,1,1,1,food,62,86,1
789.63,22,USA,web,transfer,3,-0.85,0,1,0,gaming,12,79,0
1663.24,2,USA,ATM,purchase,1,0.7,0,0,1,travel,70,35,0
6085.93,5,Russia,ATM,transfer,3,-0.47,0,1,0,electronics,60,49,0
12786.15,18,South Africa,web,transfer,1,0.37,0,1,0,electronics,35,40,0
23752.38,21,Nigeria,ATM,withdrawal,1,-0.92,0,1,1,electronics,75,41,0
1997.93,19,Germany,web,purchase,3,-0.72,0,0,0,electronics,54,21,0
